cinema_name,street,suburb,postcode,cinema_type,latitude,longitude,state
Forrest Hall,nan,South Bunbury,6230,Indoor Cinema,-33.354221,115.630522,WA
Institute,nan,Crystal Brook,5523,Indoor Cinema,-33.353144,138.206076,SA
Crystal,Wolgan Street,Portland,2847,Indoor Cinema,-33.353133,149.981254,NSW
Ourimbah,Pacific Highway,Ourimbah,2258,Indoor Cinema,-33.352646,151.369949,NSW
Prince Edward,The Entrance Road,The Entrance,2261,Indoor Cinema,-33.343261,151.497487,NSW
Collie,Laurie Street,Collie,6225,Drive-In,-33.3426642,116.16501740000001,WA
Mayfair Drive-In,Vittoria Road,Bunbury,6230,Drive-In,-33.341485999999996,115.6800678,WA
L. Punch,nan,Darkan,6392,Touring Circuit,-33.337861100000005,116.74165790000002,WA
South West Picture Co.,nan,Darkin,6392,Touring Circuit,-33.3378608,116.74165759999998,WA
Mayfair,Stephen Street,Bunbury,6230,Indoor Cinema,-33.3261793,115.63745120000002,WA
Baker's Photoplays De Luxe,nan,Dumbleyung,6350,Touring Circuit,-33.314617999999996,117.740776,WA
Hall,Dawson Street,Dumbleyung,6350,Indoor Cinema,-33.313957,117.73993,WA
Plaza,nan,Wagin,6315,Indoor Cinema,-33.309248,117.342598,WA
Town Hall,nan,Wagin,6315,Indoor Cinema,-33.3088122,117.3438902,WA
Town Hall,nan,Wagin,6315,Indoor Cinema,-33.308811999999996,117.34388999999999,WA
Wagin,Ballagin Street,Wagin,6315,Drive-In,-33.303881,117.3358233,WA
Progress,Mudgee Road,Cullen Bullen,2790,Indoor Cinema,-33.29939,150.033064,NSW
Civic,Foster Street,Lake Cargelligo,2672,Indoor Cinema,-33.298342,146.374008,NSW
Amusu,Main Road,Cudal,2864,Indoor Cinema,-33.286572,148.739331,NSW
Australia,183 Lords Place,Orange,2800,Indoor Cinema,-33.285149,149.10071299999998,NSW
Strand,335 Summer Street,Orange,2800,Indoor Cinema,-33.284345,149.10468899999998,NSW
Astra,Corner of Alison Road and Margaret Street,Wyong,2259,Indoor Cinema,-33.283498,151.422427,NSW
Orange,131 Summer Street,Orange,2800,Indoor Cinema,-33.282837,149.096958,NSW
Cloudland,nan,Gladstone,5473,Drive-In,-33.273422,138.357392,SA
Institute,nan,Gladstone,5473,Indoor Cinema,-33.269281899999996,138.35674430000003,SA
Civic,nan,Toukley,2263,Indoor Cinema,-33.26365,151.53899199999998,NSW
Progress Hall,nan,Toukley,2263,Indoor Cinema,-33.26362,151.538995,NSW
South West Picture Co.,nan,Brunswick,6224,Touring Circuit,-33.253657000000004,115.838876,WA
Circuit Pictures,nan,Brunswick,6224,Touring Circuit,-33.253283,115.838902,WA
"Allan Jones, No. 2",nan,Brunswick,6224,Touring Circuit,-33.25293,115.83903500000001,WA
Western,Clergate Road,Orange,2800,Drive-In,-33.247384000000004,149.10735400000002,NSW
District Hall,nan,Warramboo,5650,Indoor Cinema,-33.241782,135.598207,SA
Civic,Ocean Street,Budgewoi,2365,Indoor Cinema,-33.237375,151.564954,NSW
Civic,Ocean Street,Budgewoi,2365,Indoor Cinema,-33.237372,151.564951,NSW
Halekulani & District Progress Assn. Hall,nan,Budgewoi,2365,Indoor Cinema,-33.234196999999995,151.554975,NSW
Capitol,nan,Budgewoi,2365,Indoor Cinema,-33.234194,151.554972,NSW
Institute,nan,Jamestown,5491,Indoor Cinema,-33.205025,138.605041,SA
Baker's Photoplays De Luxe,nan,Kukerin,6352,Touring Circuit,-33.1866626,118.0859939,WA
Hall,nan,Kukerin,6352,Indoor Cinema,-33.1866623,118.0859936,WA
Toms Garage,Box 20,Manildra,2865,Touring Circuit,-33.186372999999996,148.697458,NSW
Institute,nan,Laura,5480,Indoor Cinema,-33.184982,138.300733,SA
Amusu,17 Derowie Street,Manildra,2865,Indoor Cinema,-33.184961,148.693781,NSW
"Benbow Amusements Ltd., 221 Pirie Street, Adelaide",nan,Caltowie,5490,Touring Circuit,-33.182431,138.48308400000002,SA
Shandon,nan,Port Pirie,5540,Drive-In,-33.181134,138.007774,SA
Austral,Corner of Florence and Alexander Streets,Port Pirie,5540,Indoor Cinema,-33.177661300000004,138.0072687,SA
Ozone,nan,Port Pirie,5540,Indoor Cinema,-33.177085,138.01005700000002,SA
Institute,nan,Terowie,5421,Indoor Cinema,-33.150366999999996,138.91933500000002,SA
Wallarah,nan,Catherine Hill Bay,2281,Indoor Cinema,-33.147788,151.628492,NSW
South West Picture Co.,nan,Mornington Mills,6221,Touring Circuit,-33.147204800000004,115.94500390000002,WA
Institute,nan,Kimba,5641,Indoor Cinema,-33.138335,136.420655,SA
Palace,Corner of Dalton and Bogan Streets,Parkes,2870,Indoor Cinema,-33.137195,148.173209,NSW
Broadway,334 Clarind Street,Parkes,2870,Indoor Cinema,-33.134449,148.17418999999998,NSW
National,nan,Glen Davis,2846,Indoor Cinema,-33.122549,150.281642,NSW
Memorial,Dora Street,Morisset,2264,Indoor Cinema,-33.108126,151.488334,NSW
Euabalong,nan,Euabalong,2877,Indoor Cinema,-33.103978999999995,146.47387700000002,NSW
Hall,Bennett Street,Lake Grace,6353,Indoor Cinema,-33.1020696,118.464192,WA
Hillcrest,Stubbs Road,Lake Grace,6353,Drive-In,-33.1008898,118.46130490000002,WA
Molong,59 Bank Street,Molong,2866,Indoor Cinema,-33.091699,148.869361,NSW
Astra,Pacific Highway,Swansea,2281,Indoor Cinema,-33.08956,151.638322,NSW
Graceson,nan,Swansea,2281,Indoor Cinema,-33.089413,151.636956,NSW
Open Air,49 Bathurst Street,Condobolin,2877,Open Air Cinema,-33.088505,147.150054,NSW
Central,49 Bathurst Street,Condobolin,2877,Indoor Cinema,-33.088503,147.150052,NSW
School of Arts,nan,Dora Creek,2264,Indoor Cinema,-33.085224,151.502828,NSW
South West Picture Co.,Young Street,Harvey,6220,Touring Circuit,-33.0758264,115.8939166,WA
Cinema,Young Street,Harvey,6220,Indoor Cinema,-33.0758261,115.8939163,WA
Harvey,nan,Harvey,6220,Drive-In,-33.074515999999996,115.89429399999999,WA
Regal,nan,Wangi Wangi,2267,Indoor Cinema,-33.069226,151.588499,NSW
Institute,nan,Appila,5480,Indoor Cinema,-33.049153000000004,138.428123,SA
Institute,nan,Wudinna,5652,Indoor Cinema,-33.04652,135.459993,SA
Pacific Open Air,nan,Whyalla,5600,Open Air Cinema,-33.040207,137.578574,SA
Shandon,nan,Whyalla,5600,Drive-In,-33.037977000000005,137.573628,SA
"Benbow Amusements Ltd., 221 Pirie Street, Adelaide",nan,Wirrabirra,5481,Touring Circuit,-33.034526,138.26888799999998,SA
Ozone,nan,Whyalla,5600,Indoor Cinema,-33.034399,137.584915,SA
Melvic,529 Pacific Highway,Belmont,2280,Indoor Cinema,-33.034219,151.6612,NSW
Institute,nan,Wirrabara,5481,Indoor Cinema,-33.032499,138.268568,SA
Civic,nan,Whyalla,5600,Indoor Cinema,-33.031284,137.584276,SA
Victory,Victory Parade,Toronto,2283,Indoor Cinema,-33.012046999999995,151.596263,NSW
Pictures,Cowlishaw Street,Redhead,2290,Indoor Cinema,-33.010616999999996,151.716548,NSW
Dudley,Ocean Street,Dudley,2290,Indoor Cinema,-32.98877,151.717756,NSW
Metro,Oakdale Road,Gateshead,2290,Drive-In,-32.988659000000006,151.69093700000002,NSW
Boddington Power & Light Co.,nan,Williams,6391,Touring Circuit,-32.983442100000005,116.83259009999999,WA
C. Legg,nan,Williams,6391,Touring Circuit,-32.9834419,116.8325899,WA
King's Hall,Albany Highway,Williams,6391,Indoor Cinema,-32.9834417,116.8325899,WA
L. Punch,Albany Highway,Williams,6391,Touring Circuit,-32.9834415,116.83258970000001,WA
Capitol,nan,Peterborough,5422,Indoor Cinema,-32.973333000000004,138.83758799999998,SA
Royal,Anzac Parade,Teralba,2284,Indoor Cinema,-32.963772999999996,151.605108,NSW
Pictures,Hexham Street,Kahibah,2290,Indoor Cinema,-32.962651,151.712218,NSW
Renown,Corner of Stuart and Ida Street,Charlestown,2290,Indoor Cinema,-32.960983,151.697152,NSW
Astor,Main Road,Speers Point,2284,Indoor Cinema,-32.960789,151.6231,NSW
"Allan Jones, No. 2",nan,Yarloop,6218,Touring Circuit,-32.9563306,115.8993038,WA
Circuit Pictures,nan,Yarloop,6218,Touring Circuit,-32.9563304,115.89930359999998,WA
South West Picture Co.,nan,Yarloop,6218,Touring Circuit,-32.9563302,115.8993034,WA
Royal,Main Street,Boolaroo,2284,Indoor Cinema,-32.954848,151.62236399999998,NSW
Star,nan,Merewether,2291,Indoor Cinema,-32.942277000000004,151.751374,NSW
Hunter,Kenwick Street,Merewether,2291,Indoor Cinema,-32.94225,151.751351,NSW
Soldier's Memorial Hall,Nubrigyn Street,Euchareena,2866,Indoor Cinema,-32.941423,149.09579,NSW
Cinema,Off Park Avenue,Kotara,2289,Indoor Cinema,-32.940712,151.709028,NSW
Star,300A Main Road,Cardiff,2285,Indoor Cinema,-32.939849,151.658908,NSW
Town Hall,Federal Street,Narrogin,6312,Indoor Cinema,-32.935832500000004,117.1787023,WA
Amusu,Egerton Street,Narrogin,6312,Indoor Cinema,-32.933469699999996,117.17803870000002,WA
Kitchener,Brunker Road,Adamstown,2289,Indoor Cinema,-32.932538,151.72625,NSW
Jewel,Booth Drive,Glendale,2285,Indoor Cinema,-32.931946999999994,151.6396,NSW
Clayton,Corner of Bannister and Fox Streets,Narrogin,6312,Drive-In,-32.9290352,117.1882614,WA
Civic,Corner of Hunter Street and Market Square,Newcastle,2300,Indoor Cinema,-32.928132,151.785341,NSW
Lyric,98 King Street (Wolfe Street),Newcastle,2300,Indoor Cinema,-32.927772,151.780218,NSW
Victoria,Perkins Street,Newcastle,2300,Indoor Cinema,-32.927765,151.77854399999998,NSW
Strand,129 Hunter Street,Newcastle,2300,Indoor Cinema,-32.927083,151.781218,NSW
Kensington,299 Hunter Street,Newcastle,2300,Indoor Cinema,-32.926933,151.775401,NSW
Royal,669 Hunter Street,Newcastle,2300,Indoor Cinema,-32.926883000000004,151.762887,NSW
Hunter,344 Hunter Street,Newcastle,2300,Indoor Cinema,-32.926598,151.775436,NSW
Tatler,249 Hunter Street,Newcastle,2300,Indoor Cinema,-32.926528000000005,151.7766,NSW
Century,Nine Ways,Broadmeadow,2292,Indoor Cinema,-32.925146000000005,151.737033,NSW
Cumnock,Obley Road,Cumnock,2867,Indoor Cinema,-32.924584,148.754805,NSW
Roxy,99 Beaumont Street,Hamilton,2303,Indoor Cinema,-32.922465,151.74723,NSW
Savoy,nan,New Lambton,2305,Indoor Cinema,-32.922193,151.71428999999998,NSW
Western Star,Forbes Street,Trundle,2875,Indoor Cinema,-32.921683,147.709536,NSW
Regent,80 Maitland Road,Islington,2296,Indoor Cinema,-32.917499,151.749401,NSW
Savoy,68 Mitchell Street,Stockton,2295,Indoor Cinema,-32.915648,151.784745,NSW
Everyones,94 Young Street,Carrington,2294,Indoor Cinema,-32.913702,151.765407,NSW
Skyline,nan,Lambton,2299,Drive-In,-32.913695000000004,151.709079,NSW
Star,nan,Maryville,2293,Drive-In,-32.912625,151.758413,NSW
Kings,31 Morehead Street,Lambton,2299,Indoor Cinema,-32.912238,151.708807,NSW
Southern Cross,41 Dunbar Street,Stockton,2295,Indoor Cinema,-32.912217,151.78446599999998,NSW
Skyline,nan,Maryville,2293,Drive-In,-32.91149,151.751278,NSW
Tighes Hill,153 Maitland Road,Tighes Hill,2297,Indoor Cinema,-32.909653999999996,151.746079,NSW
Hall,nan,Wagerup,6215,Indoor Cinema,-32.90677,115.901326,WA
Cinema,Millfield Road,Paxton,2325,Indoor Cinema,-32.90487,151.282691,NSW
Phelans,88 Nelson Street,Wallsend,2287,Indoor Cinema,-32.900525,151.66943899999998,NSW
Empire,Corner of Nelson and Boscawen Streets,Wallsend,2287,Indoor Cinema,-32.900396,151.668811,NSW
Ivanhoe,nan,Ivanhoe,2878,Indoor Cinema,-32.899775,144.300446,NSW
Premier,Hanbury Street,Waratah,2298,Indoor Cinema,-32.899124,151.73443400000002,NSW
New Mayfield,nan,Mayfield,2304,Indoor Cinema,-32.897634000000004,151.736985,NSW
Strand,Carrington Street,Wallsend West,2287,Indoor Cinema,-32.897083,151.661094,NSW
Pictures,Moore Street,Birmingham Gardens,2287,Indoor Cinema,-32.89612,151.694128,NSW
"Benbow Amusements Ltd., 221 Pirie Street, Adelaide",nan,Booloeroo Centre,5482,Touring Circuit,-32.882812,138.351447,SA
Institute,nan,Booleroo Centre,5482,Indoor Cinema,-32.881106,138.34958500000002,SA
Astor,Marton Street,Shortland,2307,Indoor Cinema,-32.879286,151.694865,NSW
Kandos,Angus Avenue,Kandos,2848,Indoor Cinema,-32.858835,149.97016399999998,NSW
Pictures,nan,Minnipa,5654,Indoor Cinema,-32.857851000000004,135.155567,SA
L. Punch,nan,Hakea (Wuraming),6215,Touring Circuit,-32.857663,116.246174,WA
Boddington Power & Light Co.,nan,Hakea (Wuraming),6215,Touring Circuit,-32.857659999999996,116.24617099999999,WA
"Allan Jones, No. 2",nan,Waroona,6215,Touring Circuit,-32.846171000000005,115.922698,WA
Circuit Pictures,nan,Waroona,6215,Touring Circuit,-32.845423,115.922722,WA
Star,Aberdare Road,Aberdare,2325,Indoor Cinema,-32.8442,151.376514,NSW
Institute,nan,Aberdare,2325,Indoor Cinema,-32.841282,151.366184,NSW
Empire,Vincent Street,Cessnock,2325,Indoor Cinema,-32.84102,151.355147,NSW
West End,Corner of Wollombi Road and Ivan Street,Cessnock,2325,Indoor Cinema,-32.839006,151.343178,NSW
Regent,147 Vincent Street,Cessnock,2325,Indoor Cinema,-32.836609,151.35581000000002,NSW
Glen Levet,nan,Hexham,2322,Indoor Cinema,-32.828061,151.68471399999999,NSW
"Benbow Amusements Ltd., 221 Pirie Street, Adelaide",nan,Melrose,5483,Touring Circuit,-32.827193,138.187957,SA
Institute,nan,Melrose,5483,Indoor Cinema,-32.825542999999996,138.18763,SA
Kings,Lang Street,Kurri Kurri,2327,Indoor Cinema,-32.819035,151.480288,NSW
Capitol,Station Street,Weston,2326,Indoor Cinema,-32.813459,151.45913000000002,NSW
Pictures,Northern Road,Tarro,2322,Indoor Cinema,-32.808921999999995,151.662344,NSW
Star,Maitland Street,Abermain,2326,Indoor Cinema,-32.80834,151.431205,NSW
Skyline,Averys Lane,Heddon Greta,2321,Drive-In,-32.8069,151.516097,NSW
Hall & Gardens,Johnstone Street,Boddington,6390,Indoor/Open Air Cinema,-32.803204,116.472527,WA
Boddington Power & Light Co.,nan,Boddington,6390,Touring Circuit,-32.802446,116.47458999999999,WA
Marradong Rd. Board Hall,nan,Boddington,6390,Indoor Cinema,-32.802443,116.47459599999999,WA
C. Legg,nan,Boddington,6390,Touring Circuit,-32.802440000000004,116.474593,WA
Roxy,Louee Street,Rylstone,2849,Indoor Cinema,-32.799973,149.97064699999999,NSW
Institute,nan,Streaky Bay,5680,Indoor Cinema,-32.795778000000006,134.21143899999998,SA
Baker's Photoplays De Luxe,Johnston Street,Wickepin,6370,Touring Circuit,-32.7832386,117.49975220000002,WA
Plaza,Taylor Avenue,Thornton,2322,Indoor Cinema,-32.777131,151.639094,NSW
Central,Port Stephens Street,Raymond Terrace,2324,Indoor Cinema,-32.761445,151.742189,NSW
Empire,Port Stephens Street,Raymond Terrace,2324,Indoor Cinema,-32.759853,151.744306,NSW
Pictures,Forbes Street,Yeoval,2868,Indoor Cinema,-32.751248,148.64878000000002,NSW
Princes,67 Melbourne Street,East Maitand,2323,Indoor Cinema,-32.746014,151.582595,NSW
Palace,278 High Street,West Maitland,2323,Indoor Cinema,-32.735159,151.559223,NSW
Renown,nan,Orroroo,5431,Indoor Cinema,-32.733786,138.612069,SA
Savoy,8 Elgin Street,West Maitland,2323,Indoor Cinema,-32.732701,151.554522,NSW
Institute,nan,Iron Knob,5601,Indoor Cinema,-32.730812,137.15015,SA
Adelphi,South Street,Telarah,2320,Indoor Cinema,-32.728807,151.535268,NSW
Astor,87 High Street,Morpeth,2321,Indoor Cinema,-32.726337,151.628126,NSW
Arcadia,Stockton Street,Nelson Bay,2315,Indoor Cinema,-32.724481,152.140802,NSW
Recreation Hall,Cudgegong Street,Mumbil,2820,Indoor Cinema,-32.724043,149.053798,NSW
Premier,Caswell Street,Peak Hill,2869,Indoor Cinema,-32.723735,148.190722,NSW
Institute,nan,Poochera,5655,Indoor Cinema,-32.720949,134.833702,SA
Hall,nan,Dwellingup,6213,Indoor Cinema,-32.714498999999996,116.062151,WA
E. & W. Redman,nan,Dwellingup,6213,Touring Circuit,-32.714496000000004,116.062148,WA
Circuit Pictures,nan,Dwellingup,6213,Touring Circuit,-32.714493,116.062145,WA
Star,nan,Soldiers' Point,2317,Indoor Cinema,-32.710809999999995,152.071087,NSW
Memorial,Ridgeway Avenue,Soldiers Point,2317,Indoor Cinema,-32.701347999999996,152.063277,NSW
Boddington Power & Light Co.,nan,Wandering,6308,Touring Circuit,-32.679987,116.675074,WA
Central,High Street,Greta,2334,Indoor Cinema,-32.678461,151.39015600000002,NSW
Baker's Photoplays De Luxe,nan,Kulin,6365,Touring Circuit,-32.6705763,118.1548662,WA
Australia,nan,Tea Gardens,2324,Indoor Cinema,-32.668192,152.160868,NSW
Kulin,Johnson Street,Kulin,6365,Drive-In,-32.667615999999995,118.15758400000001,WA
Civic,Myall Street,Tea Gardens,2324,Indoor Cinema,-32.667394,152.160363,NSW
Royal,Corner of Drinan and Clift Streets,Branxton,2335,Indoor Cinema,-32.658127,151.351256,NSW
Nestor,Pacific Highway,Karuah,2324,Indoor Cinema,-32.653709,151.95859,NSW
Institute,nan,Wilmington,5485,Indoor Cinema,-32.651278000000005,138.099005,SA
Pictures,Tullamore Road,Tullamore,2874,Indoor Cinema,-32.633363,147.564073,NSW
"Allan Jones, No. 2",nan,Pinjarra,6208,Touring Circuit,-32.6285485,115.8750229,WA
Circuit Pictures,George Street,Pinjarra,6208,Touring Circuit,-32.628548200000004,115.87502260000001,WA
E. & W. Redman,nan,Banksiadale,6213,Touring Circuit,-32.6244717,116.0132412,WA
Centennial Hall,nan,Banksiadale,6213,Indoor Cinema,-32.624471299999996,116.0132408,WA
Classic,nan,Paterson,2421,Indoor Cinema,-32.601953,151.61798100000001,NSW
Plaza,Duke Street,Paterson,2421,Indoor Cinema,-32.599776,151.618209,NSW
S/Arts,King Street,Paterson,2421,Indoor Cinema,-32.59928,151.618853,NSW
Baker's Photoplays De Luxe,Sewell Street,Yealering,6372,Touring Circuit,-32.593622100000005,117.6262507,WA
Regent,7 Church Street,Mudgee,2850,Indoor Cinema,-32.590377000000004,149.588907,NSW
Empire,Corner of Grey and Prince Streets,Clarence Town,2321,Indoor Cinema,-32.585814,151.780211,NSW
Strand/Open Air,William Street,Singleton,2330,Open Air Cinema,-32.56405,151.168489,NSW
Open Air,Corner of John and George Streets,Singleton,2330,Open Air Cinema,-32.563081,151.169337,NSW
Lyric,Corner of John and George Streets,Singleton,2330,Indoor Cinema,-32.563078000000004,151.16933400000002,NSW
Strand,John Street,Singleton,2330,Indoor Cinema,-32.562409,151.170039,NSW
Mayfair,Swift Street,Wellington,2820,Indoor Cinema,-32.553639000000004,148.945405,NSW
Macquarie,Swift Street,Wellington,2820,Indoor Cinema,-32.553309999999996,148.942855,NSW
Rink,Queens Street,Pingelly,6308,Indoor Cinema,-32.5340103,117.0827443,WA
Pingelly,Stone Street,Pingelly,6308,Drive-In,-32.5326935,117.07857040000002,WA
Mandurah,Dower Street,Mandurah,6210,Drive-In,-32.5316911,115.7394938,WA
Ambassadors and Gardens,Mandurah Terrace,Mandurah,6210,Indoor/Open Air Cinema,-32.519756699999995,115.73092109999999,WA
L. Punch,nan,North Dandalup,6207,Touring Circuit,-32.5187,115.97161499999999,WA
F. Waldron,nan,North Dandalup,6207,Touring Circuit,-32.518698,115.97161299999999,WA
E. & W. Redman,nan,North Dandalup,6207,Touring Circuit,-32.518696000000006,115.97161100000001,WA
Boddington Power & Light Co.,nan,North Dandalup,6207,Touring Circuit,-32.518694,115.97160900000002,WA
Baker's Photoplays De Luxe,Rankin Street,Kondinin,6367,Touring Circuit,-32.494296000000006,118.266521,WA
B. E. Colmer,Jones Street,Kondinin,6367,Touring Circuit,-32.494279999999996,118.26783,WA
Town Hall,54 Commercial Road,Port Augusta,5700,Indoor Cinema,-32.491957,137.76286399999998,SA
Kondinin,Graham Street,Kondinin,6367,Drive-In,-32.490399100000005,118.26467849999999,WA
Flinders,Harold Street,Port Augusta,5700,Drive-In,-32.487315,137.778386,SA
Hall,Marshall Street,Hyden,6359,Indoor Cinema,-32.449374,118.86478000000001,WA
B. E. Colmer,nan,Hyden,6359,Touring Circuit,-32.4490543,118.865654,WA
Baker's Photoplays De Luxe,nan,Hyden,6359,Touring Circuit,-32.449054,118.865654,WA
Memorial Hall,nan,Ravensworth,2330,Indoor Cinema,-32.440965000000006,151.05481699999999,NSW
Pictures,nan,Gresford East,2311,Open Air Cinema,-32.427146,151.53311499999998,NSW
Pacific,Meade Street,Bulahdelah,2423,Indoor Cinema,-32.414038,152.214296,NSW
Institute,nan,Wirrulla,5661,Indoor Cinema,-32.40376,134.533517,SA
Stroud,Cowper Street,Stroud,2425,Indoor Cinema,-32.40313,151.96713400000002,NSW
James,Brown Street,Dungog,2420,Indoor Cinema,-32.401845,151.75763,NSW
Pictures,nan,Menindee,2879,Indoor Cinema,-32.400496999999994,142.411544,NSW
Memorial,30 Ogilvie Street,Denman,2328,Indoor Cinema,-32.389179,150.687046,NSW
Hall,nan,Smoky Bay,5680,Indoor Cinema,-32.376908,133.935876,SA
Baker's Photoplays De Luxe,Whittington Street,Brookton,6306,Touring Circuit,-32.368815399999995,117.0076635,WA
E. & W. Redman,nan,Serpentine,6125,Touring Circuit,-32.3639844,115.97762949999999,WA
L. Punch,nan,Serpentine,6125,Touring Circuit,-32.3639842,115.9776293,WA
C. Legg,nan,Serpentine,6125,Touring Circuit,-32.363984,115.9776291,WA
Boddington Power & Light Co.,nan,Serpentine,6125,Touring Circuit,-32.3639838,115.97762890000001,WA
Roxy,nan,Gulgong,2852,Indoor Cinema,-32.362581,149.532074,NSW
Open Air,nan,Radium Hill,5440,Open Air Cinema,-32.345907000000004,140.635637,SA
Institute,nan,Quorn,5433,Indoor Cinema,-32.345828999999995,138.040577,SA
R. M. Holland,nan,Jarrahdale,6124,Touring Circuit,-32.3380215,116.062729,WA
L. Punch,nan,Jarrahdale,6124,Touring Circuit,-32.3380212,116.062726,WA
Hall,Munro Street,Jarrahdale,6124,Indoor Cinema,-32.3380209,116.06272299999999,WA
Boddington Power & Light Co.,nan,Jarrahdale,6124,Touring Circuit,-32.3380206,116.06272,WA
Corrigin,Centenary Avenue,Corrigin,6375,Drive-In,-32.3311723,117.8826394,WA
Baker's Photoplays De Luxe,nan,Corrigin,6375,Touring Circuit,-32.3307937,117.87520719999999,WA
Hall,nan,Safety Bay,6169,Indoor Cinema,-32.304,115.74429599999999,WA
R. M. Holland,nan,Mundijong,6123,Touring Circuit,-32.295370500000004,115.9857597,WA
L. Punch,nan,Mundijong,6123,Touring Circuit,-32.295370299999995,115.9857595,WA
